TRACK_ID,First_Last_Timestamps,Frames,"X-110,Y-110","X-100,Y-100","X-90,Y-90","X-80,Y-80","X-70,Y-70","X-60,Y-60","X-50,Y-50","X-40,Y-40","X-30,Y-30","X-20,Y-20","X-10,Y-10","X,Y","X+10,Y+10","X+20,Y+20","X+30,Y+30","X+40,Y+40","X+50,Y+50",STATUS-110,STATUS-100,STATUS-90,STATUS-80,STATUS-70,STATUS-60,STATUS-50,STATUS-40,STATUS-30,STATUS-20,STATUS-10,STATUS,STATUS+10,STATUS+20,STATUS+30,STATUS+40,STATUS+50
58,"(9.009, 15.015)",779_frame400.jpg,"(538812.28, 4814024.43)","(538812.26, 4814022.49)","(538812.01, 4814020.51)","(538811.47, 4814018.54)","(538810.69, 4814016.61)","(538809.71, 4814014.73)","(538808.55, 4814012.87)","(538807.23, 4814011.03)","(538805.79, 4814009.26)","(538804.21, 4814007.52)","(538802.44, 4814005.82)","(538800.45, 4814004.12)","(538798.22, 4814002.41)","(538795.8, 4814000.71)","(538793.25, 4813999.03)","(538790.63, 4813997.38)","(538788.0, 4813995.77)","(20.8634, 0.2503, 1.4439, 4.7405)","(21.2724, 0.386, 2.0052, 4.64)","(21.7554, 0.4108, 2.2562, 4.5206)","(22.2461, 0.3987, 2.1723, 4.3863)","(22.7238, 0.433, 1.8293, 4.2791)","(23.3252, 0.535, 1.519, 4.1928)","(23.9363, 0.4764, 1.3254, 4.1256)","(24.5027, 0.485, 1.2514, 4.0614)","(25.1321, 0.6031, 1.2674, 4.0009)","(26.0626, 0.9777, 1.3172, 3.9393)","(27.4803, 1.3597, 1.337, 3.8816)","(29.2329, 1.4964, 1.2557, 3.8211)","(30.9681, 1.3307, 1.072, 3.7749)","(32.3225, 0.8814, 0.8066, 3.7373)","(33.0622, 0.3518, 0.5456, 3.7131)","(33.1728, -0.0947, 0.3103, 3.6982)","(33.1275, -0.3199, 0.1974, 3.6913)"
60,"(9.009, 15.015)",779_frame400.jpg,"(538853.67, 4813995.86)","(538851.83, 4813998.63)","(538849.84, 4814001.61)","(538847.78, 4814004.71)","(538845.78, 4814007.81)","(538843.82, 4814010.9)","(538841.85, 4814013.97)","(538839.88, 4814016.95)","(538837.88, 4814019.86)","(538835.91, 4814022.71)","(538834.01, 4814025.56)","(538832.16, 4814028.4)","(538830.46, 4814031.03)","(538828.94, 4814033.34)","(538827.57, 4814035.39)","(538826.31, 4814037.19)","(538825.28, 4814038.58)","(35.2083, 2.5667, -0.0306, 2.1581)","(37.2192, 1.6802, 0.0247, 2.1596)","(38.9914, 1.0798, 0.1522, 2.158)","(39.7648, 0.2608, 0.2601, 2.1509)","(39.7279, -0.2382, 0.177, 2.14)","(39.334, -0.3397, -0.1201, 2.1364)","(38.9331, -0.4041, -0.4008, 2.1467)","(38.3557, -0.5423, -0.378, 2.1662)","(37.6969, -0.4521, -0.0504, 2.1757)","(37.2409, -0.4217, 0.2676, 2.1688)","(36.4658, -0.9983, 0.3157, 2.1532)","(34.7091, -1.9521, 0.1142, 2.1445)","(31.7918, -2.7621, -0.1212, 2.1471)","(28.3592, -2.7625, -0.2844, 2.1572)","(24.787, -3.0951, -0.3587, 2.1717)","(22.1327, -2.8213, -0.3312, 2.1911)","(20.1691, -3.142, -0.3065, 2.2011)"
62,"(11.011, 17.017)",779_frame460.jpg,"(538851.46, 4813992.86)","(538850.04, 4813995.16)","(538848.36, 4813997.83)","(538846.59, 4814000.58)","(538844.9, 4814003.14)","(538843.27, 4814005.53)","(538841.62, 4814007.89)","(538839.93, 4814010.34)","(538838.21, 4814012.84)","(538836.44, 4814015.39)","(538834.6, 4814018.03)","(538832.71, 4814020.75)","(538830.84, 4814023.49)","(538829.04, 4814026.21)","(538827.2, 4814028.95)","(538825.19, 4814031.87)","(538822.95, 4814035.05)","(28.0603, 2.4146, -0.1485, 2.1202)","(31.3358, 2.6332, -0.2182, 2.1273)","(33.7318, 1.0531, -0.305, 2.1364)","(33.8002, -0.7379, -0.3665, 2.1483)","(32.4658, -1.162, -0.3317, 2.1635)","(31.5233, -0.2836, -0.1838, 2.1751)","(31.6799, 0.4029, -0.0341, 2.178)","(32.3666, 0.6714, 0.024, 2.1755)","(33.1928, 0.7227, -0.02, 2.175)","(34.1529, 0.8294, -0.024, 2.1773)","(35.075, 0.6399, 0.062, 2.1786)","(35.5397, 0.1091, 0.2012, 2.174)","(35.5115, -0.0022, 0.1757, 2.1638)","(35.8042, 0.6829, -0.0357, 2.1581)","(37.4409, 1.8653, -0.2996, 2.1647)","(39.2728, 2.1916, -0.3754, 2.1809)","(41.0045, 2.2828, -0.3624, 2.1881)"
63,"(12.345667, 18.351667)",779_frame500.jpg,"(538816.06, 4814027.13)","(538817.63, 4814024.96)","(538819.3, 4814022.65)","(538821.02, 4814020.26)","(538822.73, 4814017.86)","(538824.45, 4814015.44)","(538826.19, 4814012.99)","(538827.95, 4814010.5)","(538829.73, 4814007.99)","(538831.53, 4814005.43)","(538833.31, 4814002.83)","(538835.09, 4814000.18)","(538836.86, 4813997.44)","(538838.67, 4813994.59)","(538840.5, 4813991.68)","(538842.35, 4813988.81)","(538844.24, 4813985.99)","(28.3475, 0.9194, 0.0589, 5.3419)","(29.7199, 1.2128, 0.0717, 5.3388)","(31.0246, 0.843, 0.075, 5.3358)","(31.7067, 0.36, 0.065, 5.3331)","(31.998, 0.1839, 0.0441, 5.3307)","(32.2485, 0.2691, 0.013, 5.3295)","(32.6336, 0.3386, 0.0052, 5.3298)","(33.0515, 0.3552, 0.0521, 5.3301)","(33.4715, 0.3282, 0.1484, 5.3269)","(33.8534, 0.3277, 0.2571, 5.3194)","(34.2933, 0.4247, 0.341, 5.3084)","(34.927, 0.6554, 0.3796, 5.2951)","(35.8092, 0.7364, 0.2728, 5.2818)","(36.5648, 0.4444, 0.021, 5.2734)","(36.8576, 0.0556, -0.2873, 5.2786)","(36.7359, -0.1897, -0.3715, 5.2949)","(36.5619, -0.1955, -0.3882, 5.308)"
65,"(13.680333, 19.019)",779_frame520.jpg,"(538854.32, 4813988.94)","(538852.6, 4813991.64)","(538850.86, 4813994.36)","(538849.02, 4813997.24)","(538847.01, 4814000.36)","(538844.92, 4814003.55)","(538842.88, 4814006.63)","(538840.86, 4814009.59)","(538838.84, 4814012.49)","(538836.82, 4814015.36)","(538834.81, 4814018.19)","(538832.81, 4814021.04)","(538830.83, 4814023.92)","(538828.86, 4814026.84)","(538826.88, 4814029.8)","(538824.84, 4814032.83)","(538822.78, 4814035.88)","(34.5708, 0.1012, -0.0177, 2.1387)","(35.031, 0.7453, -0.027, 2.139)","(36.2598, 1.5015, -0.0508, 2.1401)","(38.3487, 1.7232, -0.1044, 2.1421)","(39.9875, 0.7991, -0.1901, 2.146)","(40.2065, -0.349, -0.2772, 2.1531)","(39.398, -0.8252, -0.3168, 2.1632)","(38.5112, -0.562, -0.2945, 2.1735)","(38.0168, -0.3396, -0.1983, 2.1819)","(37.6954, -0.1809, -0.053, 2.187)","(37.5756, -0.0331, 0.1327, 2.1859)","(37.6412, 0.1441, 0.239, 2.1781)","(37.9046, 0.283, 0.2268, 2.1681)","(38.3112, 0.4094, 0.1038, 2.1624)","(38.8832, 0.4929, 0.0039, 2.162)","(39.3428, 0.4432, -0.0362, 2.1635)","(39.6607, 0.2978, -0.0303, 2.1642)"
69,"(15.348667, 20.687333)",779_frame570.jpg,"(538812.97, 4814030.07)","(538814.65, 4814027.75)","(538816.73, 4814024.86)","(538818.79, 4814021.96)","(538820.84, 4814019.03)","(538822.88, 4814016.1)","(538824.93, 4814013.2)","(538826.99, 4814010.34)","(538829.04, 4814007.49)","(538831.05, 4814004.64)","(538833.0, 4814001.79)","(538834.93, 4813998.92)","(538836.89, 4813996.01)","(538838.87, 4813993.06)","(538840.81, 4813990.16)","(538842.63, 4813987.38)","(538844.37, 4813984.67)","(33.23, 8.4776, 0.0614, 5.3387)","(35.2065, 5.2199, 0.1149, 5.3377)","(38.2815, 2.7942, 0.1745, 5.3333)","(38.4794, 0.0237, 0.1563, 5.3259)","(38.5023, -0.0291, 0.0218, 5.321)","(38.3986, -0.1389, -0.1594, 5.3238)","(38.1907, -0.1937, -0.1703, 5.3331)","(37.9554, -0.1942, 0.0137, 5.3385)","(37.7114, -0.2128, 0.265, 5.3328)","(37.4786, -0.1529, 0.3419, 5.3188)","(37.3923, 0.0628, 0.2306, 5.3074)","(37.6428, 0.2947, 0.0785, 5.3037)","(37.9342, 0.0927, 0.0454, 5.3046)","(37.7041, -0.5496, 0.1276, 5.3027)","(36.6855, -0.9907, 0.1937, 5.2963)","(35.7081, -0.9949, 0.1928, 5.2882)","(34.9557, -0.6684, 0.1522, 5.2845)"
70,"(16.349667, 22.689333)",779_frame630.jpg,"(538850.54, 4814000.69)","(538848.49, 4814003.83)","(538846.47, 4814006.91)","(538844.56, 4814009.8)","(538842.73, 4814012.52)","(538840.97, 4814015.12)","(538839.25, 4814017.59)","(538837.6, 4814019.94)","(538836.03, 4814022.26)","(538834.52, 4814024.58)","(538833.07, 4814026.87)","(538831.66, 4814029.06)","(538830.28, 4814031.09)","(538828.92, 4814033.03)","(538827.58, 4814034.96)","(538826.28, 4814036.87)","(538825.13, 4814038.59)","(40.1752, -0.0882, -0.121, 2.1471)","(39.704, -0.7382, -0.112, 2.1508)","(38.3915, -1.4091, -0.1122, 2.1538)","(36.5086, -1.6026, -0.1548, 2.1574)","(34.717, -1.3744, -0.229, 2.1636)","(33.1514, -1.2373, -0.2006, 2.1736)","(31.7851, -1.0094, -0.0121, 2.1813)","(30.7456, -0.708, 0.2837, 2.1757)","(30.075, -0.4781, 0.3844, 2.1567)","(29.4715, -0.6014, 0.1975, 2.1393)","(28.5288, -0.9511, -0.1686, 2.1391)","(27.3091, -1.0074, -0.3408, 2.1574)","(26.2318, -0.7367, -0.244, 2.1744)","(25.5156, -0.46, 0.0008, 2.1793)","(25.0686, -1.098, 0.1247, 2.1726)","(23.909, -1.8529, 0.1357, 2.1648)","(23.1167, -2.7556, 0.0804, 2.1625)"
105,"(58.725333, 64.397667)",779_frame1880.jpg,"(538874.98, 4814035.45)","(538870.1, 4814033.08)","(538865.0, 4814030.57)","(538859.65, 4814027.92)","(538854.22, 4814025.23)","(538848.88, 4814022.58)","(538843.58, 4814019.97)","(538838.25, 4814017.35)","(538832.9, 4814014.71)","(538827.53, 4814012.04)","(538822.08, 4814009.31)","(538816.5, 4814006.49)","(538810.84, 4814003.62)","(538805.17, 4814000.72)","(538799.47, 4813997.79)","(538793.78, 4813994.82)","(538788.19, 4813991.84)","(58.7511, 1.0688, -0.1521, 3.5916)","(60.2895, 1.7473, -0.1896, 3.5953)","(62.623, 1.8621, -0.1639, 3.6001)","(64.3367, 0.8392, -0.0599, 3.6027)","(64.6559, -0.1549, 0.0446, 3.6023)","(64.2451, -0.3632, 0.0701, 3.6)","(64.0271, 0.014, 0.0183, 3.5988)","(64.196, 0.2458, -0.059, 3.5993)","(64.6364, 0.5014, -0.1228, 3.6012)","(65.4216, 0.8288, -0.1669, 3.604)","(66.603, 1.0462, -0.1774, 3.6075)","(67.7695, 0.8053, -0.1552, 3.6109)","(68.5277, 0.4819, -0.1319, 3.6132)","(68.9296, 0.1927, -0.1936, 3.6148)","(68.9948, -0.1252, -0.3556, 3.6187)","(68.8707, -0.3524, -0.4419, 3.6267)","(68.6349, -0.6415, -0.5114, 3.6353)"
107,"(61.394667, 67.067)",779_frame1960.jpg,"(538874.32, 4814035.35)","(538869.75, 4814033.14)","(538864.95, 4814030.78)","(538859.94, 4814028.29)","(538854.86, 4814025.77)","(538849.79, 4814023.25)","(538844.67, 4814020.73)","(538839.52, 4814018.17)","(538834.38, 4814015.58)","(538829.2, 4814012.97)","(538823.89, 4814010.28)","(538818.4, 4814007.51)","(538812.81, 4814004.67)","(538807.18, 4814001.76)","(538801.48, 4813998.78)","(538795.77, 4813995.8)","(538790.15, 4813992.91)","(52.8233, 4.0962, -0.153, 3.591)","(56.4792, 1.577, -0.2019, 3.5958)","(58.7425, 1.7823, -0.1589, 3.601)","(60.4157, 0.9585, -0.0383, 3.6032)","(61.1424, 0.3577, 0.0375, 3.6022)","(61.431, 0.2136, 0.0061, 3.6002)","(61.7376, 0.2607, -0.1089, 3.6011)","(62.0325, 0.2915, -0.1661, 3.605)","(62.555, 0.6472, -0.1236, 3.609)","(63.6429, 1.1646, -0.0287, 3.6103)","(65.2458, 1.3891, -0.0336, 3.6092)","(66.793, 1.1179, -0.1553, 3.6099)","(67.9684, 0.8646, -0.2762, 3.6145)","(68.8123, 0.5054, -0.2102, 3.6215)","(69.1256, -0.045, 0.0485, 3.6241)","(68.7473, -0.511, 0.241, 3.6199)","(68.331, -0.8166, 0.3431, 3.6121)"
116,"(71.404667, 77.744333)",779_frame2280.jpg,"(538867.15, 4814031.99)","(538861.89, 4814029.45)","(538856.48, 4814026.86)","(538851.19, 4814024.32)","(538845.99, 4814021.81)","(538840.85, 4814019.29)","(538835.76, 4814016.75)","(538830.74, 4814014.18)","(538825.74, 4814011.59)","(538820.71, 4814008.99)","(538815.66, 4814006.38)","(538810.64, 4814003.77)","(538805.6, 4814001.13)","(538800.59, 4813998.51)","(538795.78, 4813996.03)","(538791.29, 4813993.77)","(538786.88, 4813991.58)","(60.6911, 2.4838, 0.1013, 3.5918)","(63.1233, 1.282, 0.0723, 3.5898)","(63.6982, -0.189, -0.0003, 3.589)","(62.9773, -0.8127, -0.1247, 3.5894)","(62.0776, -0.5749, -0.2963, 3.5931)","(61.5535, -0.3961, -0.4087, 3.601)","(61.1356, -0.2742, -0.3776, 3.611)","(60.9224, -0.066, -0.2128, 3.6173)","(60.9755, 0.1187, -0.0707, 3.6191)","(61.1223, 0.0695, -0.0405, 3.6185)","(61.1861, 0.0966, -0.0955, 3.6198)","(61.2581, -0.0808, -0.0793, 3.6229)","(60.8082, -0.7831, 0.0606, 3.6246)","(59.167, -1.964, 0.265, 3.6213)","(56.4867, -2.121, 0.3365, 3.6125)","(54.5038, -1.6572, 0.299, 3.6043)","(53.3098, -0.5035, 0.1933, 3.6013)"
141,"(102.435667, 108.775333)",779_frame3210.jpg,"(538851.82, 4813992.01)","(538850.54, 4813994.03)","(538849.15, 4813996.25)","(538847.79, 4813998.36)","(538846.39, 4814000.5)","(538844.93, 4814002.73)","(538843.41, 4814005.11)","(538841.84, 4814007.6)","(538840.2, 4814010.16)","(538838.48, 4814012.76)","(538836.69, 4814015.42)","(538834.79, 4814018.17)","(538832.82, 4814020.98)","(538830.77, 4814023.92)","(538828.63, 4814027.1)","(538826.35, 4814030.55)","(538824.03, 4814033.98)","(21.6682, 4.5103, 0.2828, 2.144)","(25.9346, 2.3575, 0.0412, 2.1326)","(27.4723, 0.519, -0.1351, 2.1373)","(27.6915, 0.1459, -0.1231, 2.1475)","(28.2997, 0.9142, 0.041, 2.1506)","(29.6245, 1.192, 0.1334, 2.1437)","(31.0525, 1.1224, 0.0671, 2.1363)","(32.2481, 0.8731, -0.1328, 2.1371)","(33.2139, 0.7771, -0.2788, 2.1465)","(34.1871, 0.8752, -0.3411, 2.159)","(35.2961, 0.9609, -0.2897, 2.1708)","(36.5352, 1.1252, -0.1174, 2.1804)","(38.0535, 1.515, 0.1473, 2.181)","(40.284, 2.0963, 0.299, 2.1709)","(42.6737, 1.6368, 0.1308, 2.1584)","(43.6841, 0.1193, -0.3021, 2.1583)","(43.9871, -1.2187, -0.5955, 2.178)"
142,"(102.769333, 109.109)",779_frame3220.jpg,"(538817.29, 4814025.35)","(538818.81, 4814023.13)","(538820.39, 4814020.8)","(538821.95, 4814018.47)","(538823.55, 4814016.07)","(538825.21, 4814013.58)","(538826.97, 4814010.95)","(538828.79, 4814008.26)","(538830.62, 4814005.56)","(538832.45, 4814002.87)","(538834.31, 4814000.16)","(538836.25, 4813997.4)","(538838.26, 4813994.55)","(538840.24, 4813991.74)","(538842.16, 4813988.99)","(538844.04, 4813986.24)","(538845.62, 4813983.9)","(26.5211, 2.9117, 0.0994, 5.3157)","(29.1823, 1.4733, 0.1207, 5.3111)","(30.2913, 0.5677, 0.1174, 5.3057)","(30.8487, 0.5332, 0.0711, 5.3011)","(31.826, 1.0689, -0.0045, 5.2996)","(33.1886, 1.1173, -0.0588, 5.3016)","(34.3683, 0.7673, -0.0727, 5.3045)","(34.991, 0.2904, -0.0693, 5.3068)","(35.1769, 0.1018, -0.0946, 5.3089)","(35.3804, 0.3483, -0.1505, 5.3127)","(36.0718, 0.703, -0.1788, 5.3187)","(36.8344, 0.429, -0.1106, 5.3263)","(36.9831, 0.0127, 0.0285, 5.3281)","(36.836, -0.4467, 0.1525, 5.3231)","(35.5366, -2.0279, 0.2266, 5.3165)","(33.8083, -2.5709, 0.2296, 5.3093)","(32.047, -4.299, 0.2442, 5.3028)"
145,"(104.104, 109.776333)",779_frame3240.jpg,"(538818.25, 4814029.74)","(538819.81, 4814027.56)","(538821.42, 4814025.22)","(538823.08, 4814022.74)","(538824.79, 4814020.17)","(538826.58, 4814017.55)","(538828.44, 4814014.86)","(538830.35, 4814012.1)","(538832.27, 4814009.27)","(538834.22, 4814006.35)","(538836.2, 4814003.34)","(538838.26, 4814000.23)","(538840.37, 4813997.04)","(538842.46, 4813993.85)","(538844.63, 4813990.53)","(538846.74, 4813987.32)","(538848.27, 4813985.02)","(29.0318, 0.6423, 0.2804, 5.3379)","(29.9053, 0.9767, 0.3405, 5.3241)","(31.3029, 1.2355, 0.2703, 5.3078)","(32.6987, 1.0265, 0.0409, 5.3002)","(33.7879, 0.8457, -0.161, 5.3048)","(34.7588, 0.7818, -0.1596, 5.3151)","(35.6829, 0.7525, 0.0227, 5.3189)","(36.5598, 0.7176, 0.1864, 5.3133)","(37.4325, 0.7496, 0.2147, 5.304)","(38.4222, 0.9248, 0.1289, 5.2981)","(39.586, 0.9401, 0.0559, 5.2963)","(40.5524, 0.6089, 0.0373, 5.2958)","(41.346, 0.7437, 0.0489, 5.2944)","(41.9286, 0.002, 0.0239, 5.2925)","(40.8167, -3.702, -0.0666, 5.2923)","(36.9279, -6.6897, -0.1332, 5.2959)","(33.256, -10.2588, -0.1926, 5.3004)"
146,"(104.771333, 110.777333)",779_frame3270.jpg,"(538851.76, 4813992.03)","(538850.52, 4813993.93)","(538849.07, 4813996.16)","(538847.54, 4813998.48)","(538845.98, 4814000.86)","(538844.34, 4814003.35)","(538842.61, 4814005.95)","(538840.77, 4814008.69)","(538838.85, 4814011.51)","(538836.9, 4814014.33)","(538834.93, 4814017.16)","(538832.91, 4814020.06)","(538830.84, 4814023.11)","(538828.72, 4814026.29)","(538826.57, 4814029.52)","(538824.37, 4814032.79)","(538822.14, 4814036.09)","(21.4601, 3.785, -0.02, 2.1478)","(25.9293, 3.2496, -0.0245, 2.1489)","(28.8967, 1.7499, -0.0303, 2.15)","(30.4281, 0.967, -0.0433, 2.1513)","(31.5053, 0.9959, -0.0621, 2.1533)","(32.9982, 1.3878, -0.0892, 2.1561)","(34.6422, 1.2905, -0.127, 2.1595)","(35.9863, 0.8902, -0.1815, 2.1644)","(36.7616, 0.4352, -0.1946, 2.1715)","(37.186, 0.3737, -0.1026, 2.1789)","(37.8353, 0.7769, 0.0914, 2.18)","(39.0182, 1.1103, 0.2319, 2.1729)","(40.3633, 1.0448, 0.2138, 2.1627)","(41.4426, 0.7677, 0.0521, 2.1583)","(42.2106, 0.5091, -0.0716, 2.1602)","(42.6072, 0.3733, -0.1095, 2.1643)","(42.9166, 0.3589, -0.082, 2.1659)"
147,"(105.772333, 111.778333)",779_frame3300.jpg,"(538854.19, 4813994.98)","(538852.86, 4813997.04)","(538851.45, 4813999.27)","(538849.99, 4814001.59)","(538848.5, 4814003.9)","(538846.96, 4814006.23)","(538845.37, 4814008.62)","(538843.71, 4814011.09)","(538842.0, 4814013.64)","(538840.25, 4814016.22)","(538838.49, 4814018.84)","(538836.69, 4814021.51)","(538834.82, 4814024.32)","(538832.86, 4814027.28)","(538830.84, 4814030.32)","(538828.82, 4814033.38)","(538826.76, 4814036.45)","(25.4569, 1.2123, 0.2297, 2.1497)","(27.2823, 1.5014, 0.1646, 2.1382)","(28.7834, 0.9263, -0.0082, 2.1331)","(29.5533, 0.4509, -0.1664, 2.1383)","(30.0122, 0.3978, -0.2143, 2.1486)","(30.6458, 0.6796, -0.1577, 2.1566)","(31.5667, 0.8077, -0.0821, 2.1611)","(32.5229, 0.747, -0.0363, 2.1626)","(33.2877, 0.5187, -0.0161, 2.1635)","(33.8488, 0.4795, 0.0098, 2.1639)","(34.5487, 0.7536, 0.0465, 2.1632)","(35.7357, 1.2036, 0.08, 2.1608)","(37.289, 1.2747, 0.0681, 2.1573)","(38.6172, 0.8718, 0.0155, 2.1554)","(39.3885, 0.4452, -0.0437, 2.1563)","(39.7503, 0.1974, -0.0599, 2.1588)","(39.869, 0.2468, -0.058, 2.1605)"
150,"(107.107, 112.445667)",779_frame3320.jpg,"(538814.06, 4814029.58)","(538815.57, 4814027.35)","(538817.18, 4814024.98)","(538818.99, 4814022.29)","(538820.94, 4814019.38)","(538822.9, 4814016.47)","(538824.81, 4814013.64)","(538826.71, 4814010.8)","(538828.63, 4814007.92)","(538830.57, 4814004.98)","(538832.53, 4814001.99)","(538834.54, 4813998.94)","(538836.61, 4813995.81)","(538838.7, 4813992.68)","(538840.83, 4813989.54)","(538843.05, 4813986.31)","(538844.98, 4813983.55)","(29.5019, 0.5559, 0.0325, 5.309)","(30.6388, 1.5112, 0.0425, 5.3077)","(33.067, 2.383, 0.0439, 5.3057)","(35.8407, 1.9208, 0.0263, 5.304)","(37.3252, 0.5477, -0.0072, 5.3037)","(37.3869, -0.25, -0.0066, 5.3047)","(37.0443, -0.1418, 0.0354, 5.3051)","(37.1889, 0.3144, 0.0983, 5.3026)","(37.6771, 0.4789, 0.1144, 5.2981)","(38.3025, 0.5611, 0.0797, 5.2943)","(39.0624, 0.7044, -0.0045, 5.293)","(39.877, 0.5612, -0.0975, 5.2942)","(40.3372, 0.4645, -0.1738, 5.2987)","(41.0884, 0.5014, -0.2109, 5.3053)","(40.8813, -1.0783, -0.2342, 5.3117)","(36.0003, -6.2648, -0.2965, 5.3179)","(33.0884, -10.0465, -0.3376, 5.3282)"
154,"(108.775333, 114.781333)",779_frame3390.jpg,"(538853.91, 4813994.86)","(538852.39, 4813997.18)","(538850.68, 4813999.76)","(538848.92, 4814002.42)","(538847.25, 4814004.97)","(538845.66, 4814007.44)","(538844.07, 4814009.92)","(538842.41, 4814012.46)","(538840.71, 4814015.02)","(538838.99, 4814017.64)","(538837.25, 4814020.31)","(538835.49, 4814023.02)","(538833.63, 4814025.85)","(538831.61, 4814028.85)","(538829.52, 4814031.93)","(538827.47, 4814034.97)","(538825.49, 4814037.94)","(29.1257, 1.7308, -0.1008, 2.1498)","(31.4716, 1.8938, -0.0656, 2.1546)","(33.2197, 0.8069, 0.0361, 2.1562)","(33.3621, -0.427, 0.1283, 2.1525)","(32.5467, -0.7102, 0.1146, 2.1453)","(32.0164, -0.0818, -0.0072, 2.1421)","(32.2765, 0.4105, -0.108, 2.1459)","(32.9003, 0.5759, -0.094, 2.1525)","(33.5326, 0.4396, 0.0194, 2.1543)","(34.0533, 0.4805, 0.0699, 2.1505)","(34.7636, 0.7477, -0.0046, 2.1468)","(35.9677, 1.2896, -0.1569, 2.1494)","(37.7109, 1.4516, -0.2063, 2.1585)","(39.1764, 0.8212, -0.115, 2.1656)","(39.5716, -0.0841, 0.0425, 2.1662)","(39.2996, -0.5475, 0.1132, 2.1616)","(38.7727, -0.5822, 0.1367, 2.1585)"
156,"(109.776333, 116.116)",779_frame3430.jpg,"(538853.29, 4813996.01)","(538851.6, 4813998.47)","(538849.79, 4814001.13)","(538848.06, 4814003.73)","(538846.4, 4814006.28)","(538844.77, 4814008.82)","(538843.12, 4814011.36)","(538841.45, 4814013.89)","(538839.78, 4814016.39)","(538838.18, 4814018.79)","(538836.64, 4814021.1)","(538835.05, 4814023.5)","(538833.31, 4814026.11)","(538831.5, 4814028.83)","(538829.71, 4814031.5)","(538827.98, 4814034.07)","(538826.27, 4814036.59)","(29.4496, 3.0111, -0.0189, 2.1708)","(32.6006, 1.8704, 0.1032, 2.1707)","(33.7871, 0.2192, 0.2382, 2.1643)","(33.4412, -0.5763, 0.2474, 2.1524)","(32.7765, -0.3394, 0.1098, 2.1436)","(32.6693, -0.0005, -0.0712, 2.1438)","(32.6514, -0.0682, -0.1502, 2.1509)","(32.4046, -0.4389, -0.1119, 2.1568)","(31.6145, -0.7536, -0.0365, 2.159)","(30.8609, -0.3403, 0.0084, 2.1587)","(31.0416, 0.7231, 0.0173, 2.158)","(32.4778, 1.4431, 0.0002, 2.1573)","(34.0936, 0.9969, -0.031, 2.1576)","(34.6238, -0.0939, -0.0729, 2.1594)","(34.0812, -0.6456, -0.0894, 2.1628)","(33.3478, -0.4625, -0.0787, 2.1664)","(33.0348, -0.1047, -0.0595, 2.1685)"
158,"(112.112, 117.784333)",779_frame3480.jpg,"(538854.52, 4813994.53)","(538852.9, 4813996.99)","(538851.18, 4813999.64)","(538849.37, 4814002.41)","(538847.56, 4814005.15)","(538845.75, 4814007.85)","(538843.95, 4814010.52)","(538842.16, 4814013.15)","(538840.42, 4814015.73)","(538838.67, 4814018.3)","(538836.91, 4814020.9)","(538835.12, 4814023.52)","(538833.32, 4814026.18)","(538831.49, 4814028.94)","(538829.62, 4814031.77)","(538827.78, 4814034.54)","(538826.04, 4814037.09)","(31.4666, 1.014, 0.0808, 2.1553)","(32.9899, 1.407, 0.0691, 2.1512)","(34.5538, 1.0144, -0.0059, 2.1487)","(35.3075, 0.2601, -0.118, 2.1509)","(35.2669, -0.2403, -0.1653, 2.1573)","(34.8719, -0.3418, -0.1286, 2.1639)","(34.4779, -0.3672, -0.0416, 2.1667)","(34.0125, -0.3506, -0.0003, 2.166)","(33.7236, -0.1055, -0.0145, 2.1655)","(33.7522, 0.1455, -0.039, 2.1671)","(34.0471, 0.3233, 0.0072, 2.1693)","(34.5117, 0.505, 0.1092, 2.1677)","(35.269, 0.6834, 0.1593, 2.1613)","(35.9503, 0.3323, 0.0728, 2.1545)","(35.8072, -0.6914, -0.1241, 2.1546)","(34.5905, -1.1131, -0.215, 2.1635)","(33.6618, -1.3724, -0.2583, 2.1734)"
160,"(114.447667, 119.786333)",779_frame3540.jpg,"(538856.11, 4813991.74)","(538854.44, 4813994.33)","(538852.68, 4813997.07)","(538850.75, 4814000.13)","(538848.66, 4814003.43)","(538846.54, 4814006.72)","(538844.41, 4814009.95)","(538842.25, 4814013.15)","(538840.15, 4814016.24)","(538838.13, 4814019.23)","(538836.18, 4814022.12)","(538834.28, 4814024.95)","(538832.42, 4814027.7)","(538830.63, 4814030.35)","(538828.93, 4814032.92)","(538827.27, 4814035.43)","(538825.82, 4814037.65)","(33.6021, 0.7018, 0.0847, 2.1447)","(34.7519, 1.5901, 0.1121, 2.1416)","(37.2619, 2.4224, 0.0872, 2.1369)","(40.0755, 1.9543, -0.0458, 2.1337)","(41.697, 0.7813, -0.2532, 2.1379)","(42.0437, -0.1087, -0.3524, 2.149)","(41.5858, -0.5684, -0.2859, 2.1609)","(40.8174, -0.7821, -0.1058, 2.1668)","(39.6387, -1.0937, 0.0134, 2.1661)","(38.325, -1.0174, 0.0347, 2.1638)","(37.2451, -0.8341, -0.0022, 2.1636)","(36.2376, -0.8823, 0.0072, 2.1648)","(35.0855, -0.941, 0.0587, 2.164)","(34.0172, -0.9471, 0.1132, 2.1603)","(32.5669, -1.4438, 0.1282, 2.1552)","(27.9763, -5.5728, 0.1123, 2.1506)","(25.5309, -7.986, 0.1, 2.1472)"
